ranking_2025,razon_social,región,departamento_domicilio,ciudad_domicilio,macrosector,ingresos_operacionales_2025,ganancia_pérdida_2025,total_activos_2025,total_pasivos_2025,total_patrimonio_2025,crecimiento_ingresos_pct,margen_utilidad_pct,endeudamiento_pct,roa_pct,roe_pct
99,TRANSPORTADORA DE GAS INTERNACIONAL S.A. E.S.P.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,2105411270,508981212,9843234721,5697481402,4145753319,-3.2729730329212123,24.174906786739108,57.882206037866155,5.1708734620959165,12.277170705438202
100,SOCIEDAD CONCESIONARIA OPERADORA AEROPORTUARIA INTERNACIONAL S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,"BOGOTÁ, D.C.",SERVICIOS,2098461531,248161970,2034011454,1661198429,372813025,6.810303808915139,11.825900371961596,81.67104593895763,12.200618119036413,66.56472637993267
101,DISTRIBUIDORA COLOMBINA LTDA.,PACÍFICO,VALLE DEL CAUCA,TULUA-VALLE,COMERCIO,2094831197,85556355,636798569,512380632,124417937,93.16795630637621,4.0841646392570885,80.46196347529795,13.435387446669969,68.76528984723481
102,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,ANTIOQUIA,ANTIOQUIA,MEDELLIN,SERVICIOS,2087236321,101371265,1180540476,638538084,542002392,3.799101812441816,4.856721971541429,54.08862270979009,8.586852129244571,18.70310288224706
103,ETICOS  S.A.S.,CARIBE,ATLÁNTICO,BARRANQUILLA-ATLANTICO,COMERCIO,2042051375,50825410,1132502947,864022977,268479970,13.793387607531454,2.4889388495429015,76.29322107185651,4.487883244333844,18.93080142999122
104,DISTRIBUIDORA NISSAN S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,2014884813,72033927,1498915234,868349856,630565378,18.259150705891045,3.575089083764909,57.93188542641765,4.8057372002131515,11.423704743903652
105,FABRICA NACIONAL DE AUTOPARTES FANALCA S.A.,PACÍFICO,VALLE DEL CAUCA,YUMBO-VALLE,MANUFACTURA,2012057013,164155012,1825727644,876543641,949184003,41.05076885464738,8.158566628052105,48.01064626920882,8.991210301244692,17.29432981183523
106,LOIUS DREYFUS COMPANY COLOMBIA SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MANUFACTURA,2004637113,862205,439011432,408397122,30614310,108.97807360622748,0.04301052766152195,93.02653467119735,0.19639693574084421,2.816346342609061
107,COMPAÑÍA COLOMBIANA AGROINDUSTRIAL S.A.S,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MANUFACTURA,2001300309,9684077,518877580,460592055,58285525,82.1379954726415,0.48388924722841287,88.76699875912927,1.8663510186738075,16.614891947872135
108,UNILEVER ANDINA COLOMBIA LTDA,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1976039919,146139792,1297200883,714450552,582750331,2.4798162948243845,7.3955890564172355,55.07632328677655,11.26577956546149,25.077599140823136
109,FARMATODO COLOMBIA S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1969364676,27143324,1297726476,1110589302,187137174,25.329629057450475,1.3782781996034947,85.57961346548038,2.091605935610117,14.504506731516637
110,PAREX RESOURCES COLOMBIA AG SUCURSAL,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MINERO,1968940807,602417362,11169589336,9008606638,2160982698,55.204562641787255,30.596011818043443,80.65297986350247,5.393370730814485,27.877009962066808
111,BEL STAR S.A.,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,TOCANCIPA-CUNDINAMARCA,MANUFACTURA,1956998982,106486688,950990854,614138594,336852260,4.48189563251568,5.441325671573599,64.57881181683793,11.197446069234227,31.612282488471354
112,AUDIFARMA SA EN REORGANIZACION,EJE CAFETERO,RISARALDA,PEREIRA-RISARALDA,COMERCIO,1937019511,-45859258,3017562835,2988200134,29362701,-52.35510906126921,-2.367516575830712,99.02693986486615,-1.519744923555171,-156.1820147267787
113,YARA COLOMBIA SA,CARIBE,BOLÍVAR,CARTAGENA-BOLIVAR,MANUFACTURA,1916656263,115447149,1598418354,225442556,1372975798,8.606131695676043,6.023362207853542,14.10410206037962,7.222586546951024,8.408534889556735
114,CARTON DE COLOMBIA S.A.,PACÍFICO,VALLE DEL CAUCA,YUMBO-VALLE,MANUFACTURA,1911688418,175274846,4488180018,2073995728,2414184290,7.485309361821943,9.168588581154442,46.210172490456465,3.9052543636185315,7.260209865751384
115,CERRO MATOSO S.A,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MANUFACTURA,1906588000,80988000,1461256000,1138551000,322705000,-13.817805734908303,4.247797636405978,77.91591617074626,5.542355343622199,25.09660525867278
116,SUCESORES DE JOSE JESUS RESTREPO & CIA. S.A. CASA LUKER S.A.,EJE CAFETERO,CALDAS,MANIZALES-CALDAS,MANUFACTURA,1904195232,119558388,1046179271,582156586,464022685,21.760407919591458,6.2786832983730525,55.645968347617924,11.42809758462515,25.765634281436046
117,MAKRO SUPERMAYORISTAS S.A.S,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1882942907,-43207410,1701923919,871501415,830422504,6.639757840328439,-2.294674460886349,51.206837466158206,-2.538739218459741,-5.2030634757460765
118,CARCAFE LTDA.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MANUFACTURA,1871608844,18944716,413765930,320550937,93214993,37.706514474974014,1.0122155631361187,77.47156393471062,4.578607039975476,20.323679045923438
119,GASES DE OCCIDENTE S.A. E.S.P.,PACÍFICO,VALLE DEL CAUCA,CALI,SERVICIOS,1870593322,184871109,1682503503,1128792132,553711371,-7.381681482910825,9.883019832570534,67.09003160987773,10.987858787239626,33.38763093597368
120,TRAFIGURA MARKETING COLOMBIA SAS E.S.P,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1826226551,35868430,400145242,385146601,14998641,-26.42306370337123,1.9640734048225983,96.25170077618967,8.96385268027253,239.14453316137107
121,MEXICHEM RESINAS COLOMBIA S.A.S.,CARIBE,BOLÍVAR,CARTAGENA-BOLIVAR,MANUFACTURA,1795244088,40784944,933895607,232082393,701813214,5.5138129103099445,2.2718327982595756,24.850999540037456,4.367184479110629,5.811367353365336
122,QUALA SA,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MANUFACTURA,1787994912,20634796,1394458022,669139829,725318193,3.255802448177442,1.154074648731439,47.98565596404881,1.479771758952239,2.844930156053593
123,CI ACEPALMA SA,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1784183930,50020939,552112744,416136991,135975753,44.633715512899805,2.803575245742741,75.37174164557955,9.059913857014683,36.78666078061726
124,GEOPARK COLOMBIA S.A.S.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MINERO,1754788284,346701725,4564483924,2695262830,1869221094,-27.49908564696955,19.75746750540762,59.04857755831587,7.595639085878836,18.547924914440326
125,TECNOGLASS S.A.S.,CARIBE,ATLÁNTICO,BARRANQUILLA-ATLANTICO,MANUFACTURA,1749887685,178042154,1960208820,1018542238,941666582,13.31364896252695,10.174490370220532,51.96090475707583,9.082815676750194,18.90713309819887
126,NOVAVENTA S.A.S,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,COMERCIO,1712771453,66083184,1710406420,1637274414,73132006,6.282845738927981,3.858260475106132,95.72429072149998,3.8635954137730613,90.36150874898742
127,AES COLOMBIA Y CIA S C A E S P,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,1711104762,363770756,7050185239,2620837561,4429347678,-39.4599598114247,21.259408779554317,37.17402411644634,5.159733307257007,8.212738814945652
128,BAYER S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MANUFACTURA,1683138283,33697044,1369862914,1011576274,358286640,1.9182784205091241,2.002036573010442,73.84507337644443,2.459884391030386,9.405051776421248
129,ALTIPAL S.A.S.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1670917439,25110113,507388747,347012373,160376374,16.02614106045193,1.502774009889306,68.39181496470988,4.948890401781023,15.656990100050521
130,SURTIDORA DE GAS DEL CARIBE S.A. E.S.P.,CARIBE,BOLÍVAR,CARTAGENA,SERVICIOS,1665044352,113304889,2086881688,1051041971,1035839717,22.85754821616931,6.80491717015836,50.364233729382356,5.429387283980998,10.938457672597622
131,SUZUKI MOTOR DE COLOMBIA SA,EJE CAFETERO,RISARALDA,PEREIRA-RISARALDA,MANUFACTURA,1659848033,59296563,1202008574,369599654,832408920,40.04236401064601,3.5724091495790566,30.74850396200252,4.933123130950312,7.123489618539888
132,MOTORES Y MÁQUINAS S.A. BIC,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1655155386,98115364,844980111,611217785,233762326,82.31226190601654,5.927864225310867,72.33516825344543,11.611558984966452,41.97227400962805
133,GRUPO DE INVERSIONES SURAMERICANA S.A.,ANTIOQUIA,ANTIOQUIA,MEDELLIN,SERVICIOS,1633661831,1641953241,23588564777,8033946361,15554618416,31.203593489934693,100.50753527092719,34.05864848900637,6.960801797492082,10.556049638035685
134,CERVECERIA DEL VALLE S.A.S,PACÍFICO,VALLE DEL CAUCA,YUMBO-VALLE,MANUFACTURA,1630439961,495445590,1740440612,873171169,867269443,6.787597106412087,30.38723300771699,50.16954689402525,28.4666760005483,57.12706633433181
135,MANUFACTURAS ELIOT SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MANUFACTURA,1628125710,36100189,1721673769,1190108000,531565769,7.866696009796126,2.2172851136906377,69.12505849997649,2.096807748948169,6.79129302624451
136,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. E.S.P.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,1618063751,-117852202,4071675486,2112040649,1959634837,-3.4148463676136367,-7.283532674603499,51.87153682217591,-2.8944399524279767,-6.013987900950957
137,DERCO COLOMBIA SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1617296060,63547321,850824669,543223800,307600869,24.047379403370076,3.9292324127717224,63.84673832253447,7.468909084957433,20.65901868437179
138,HP COLOMBIA SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1615134290,7025713,862504505,465833129,396671376,3.974757012543388,0.43499249836371195,54.00935604388525,0.8145711656311871,1.7711671234881339
139,CERREJON ZONA NORTE S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MINERO,1610816690,-913971404,2990963480,843310145,2147653335,-39.58594340381606,-56.73962839309792,28.195267198648644,-30.55775873264758,-42.55674736258121
140,MPS MAYORISTA DE COLOMBIA SA,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,COTA-CUNDINAMARCA,COMERCIO,1603083896,8180070,597567581,513149456,84418125,19.623205339889065,0.5102708610828687,85.87304136232919,1.368894541820869,9.6899451391511
141,UNIRED  COLOMBIA  SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,1596152144,16994939,4269297314,2992617889,1276679425,27293.030099427564,1.0647443017186462,70.09626336368102,0.39807344745632306,1.3311829631780898
142,AVIDESA DE OCCIDENTE S A,PACÍFICO,VALLE DEL CAUCA,BUGA-VALLE,AGROPECUARIO,1586688681,187129567,925155891,235971690,689184201,4.2109547337091024,11.793716640246203,25.50615440009126,20.22681461799177,27.152329773154506
143,INDUSTRIAS HACEB S.A.,ANTIOQUIA,ANTIOQUIA,COPACABANA-ANTIOQUIA,MANUFACTURA,1585134037,71671965,1207932944,705590538,502342406,18.24592362514849,4.521508170731432,58.41305525317306,5.933439050239199,14.267552200241681
144,SURA ASSET MANAGEMENT S.A.,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,SERVICIOS,1580923000,1105979000,14011684000,2744895000,11266789000,13.284854703843488,69.95780313146182,19.59004356649779,7.893262508632082,9.816275071806173
145,CASA TORO S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1573507618,36908628,790787397,367721109,423066288,18.442848450616818,2.345627537978656,46.500628411001344,4.667326280112681,8.72407682835745
146,AUTOLAND S.A.S,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1570212839,30810867,464055817,304322877,159732940,67.83767231784023,1.962209595714559,65.57893810433583,6.639474363059218,19.288987606438596
147,COMPAÑIA COLOMBIANA DE CERAMICA S.A.S,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MANUFACTURA,1568746615,9418248,1371136466,825827340,545309126,10.303000736275788,0.6003677018292721,60.22940534935783,0.6868935538907912,1.727139259356536
148,CABLES DE ENERGIA Y DE TELECOMUNICACIONES S.A.,PACÍFICO,VALLE DEL CAUCA,YUMBO-VALLE,MANUFACTURA,1559718474,97974104,943948271,698942161,245006110,7.21784727710104,6.281524879854696,74.04454062504449,10.379181466820018,39.9884329415295
149,GRUPO BICENTENARIO SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,1521062818,1395321202,18122071447,397121125,17724950322,-6.150016999164144,91.73330552085062,2.1913671743400007,7.699567933394209,7.872073978498793
150,THE ELITE FLOWER S.A.S C.I,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1509007177,82201191,1608196953,996330449,611866504,4.261448880912436,5.447369121425988,61.95326058424636,5.111388306429654,13.434497633490327
151,DIAGEO COLOMBIA S.A,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1507626610,9724600,849267185,612296585,236970600,20.272165554276203,0.6450270866471374,72.0970497641446,1.1450577829637913,4.103715819599562
152,LINEA AEREA CARGUERA DE COLOMBIA S.A,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,"BOGOTÁ, D.C.",SERVICIOS,1500211586,114933722,2143247733,1624708166,518539567,6.332759403117509,7.661167469479868,75.80589686316024,5.362596223961572,22.164889492415533
153,OLEODUCTO DE LOS LLANOS ORIENTALES S.A.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,1496788206,685291698,1331961210,540114490,791846720,7.467767017565788,45.784146030343585,40.5503167768677,51.44982397798206,86.54347876821413
154,HARINERA DEL VALLE S.A.,PACÍFICO,VALLE DEL CAUCA,PALMIRA-VALLE,MANUFACTURA,1490931845,60092554,1866819430,429929138,1436890292,2.399693071494639,4.030536620538815,23.03003338678557,3.2189805309665114,4.18212540891744
155,CONCESIONARIA RUTA AL SUR SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,"BOGOTÁ, D.C.",CONSTRUCCIÓN,1473295813,266072915,6372154791,5687414598,684740192,21.338034080839375,18.059707538176518,89.25418142749571,4.175556365576682,38.8574992542573
156,ZEUSS PETROLEUM SA,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,COMERCIO,1462979761,22555261,259764227,135805824,123958403,11.315613826692866,1.5417343152158618,52.28041811931248,8.682974272666112,18.195830580360088
157,RIOPAILA CASTILLA S.A.,PACÍFICO,VALLE DEL CAUCA,CALI,MANUFACTURA,1462518117,-66511279,1592951068,1051443803,541507265,-13.832743972510727,-4.547723424885273,66.00603271010206,-4.175349785446141,-12.282619883225388
158,PRODUCTOS NATURALES DE LA SABANA S.A.S BIC,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,CAJICA-CUNDINAMARCA,MANUFACTURA,1456493390,31031604,878507664,855320708,23186956,13.374758252723689,2.1305695043353405,97.36064271830872,3.532308854166126,133.8321597712093
159,MERCK SHARP & DOHME COLOMBIA S.A.S.,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1454738650,30200902,918355129,547553287,370801842,14.6665163884461,2.076036269470121,59.62326225544498,3.288586413502788,8.144755116939253
160,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP,CENTRO - ORIENTE,NORTE DE SANTANDER CO,CUCUTA,SERVICIOS,1446038606,123146037,1941647380,1297020986,644626394,-4.836022359283911,8.516096077174858,66.80002761366485,6.342348166225734,19.103474221069515
161,SIERRACOL ENERGY ANDINA LLC,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MINERO,1442086608,392045537,2570255526,717259430,1852996096,-12.687948270244009,27.185991106575756,27.906152627410012,15.253173586601598,21.157386021821388
162,"SIERRACOL ENERGY ARAUCA, LLC",BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MINERO,1436041834,574666901,1126288420,470538103,655750317,-26.123895698749735,40.01742062063075,41.777762662249515,51.02306751941923,87.63501688097544
163,PRACO DIDACOL SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1429896513,60785615,986766402,639818770,346947632,32.74173995218701,4.251049949934384,64.8399427365181,6.160081542784429,17.520112372463174
164,BIO D S.A.,BOGOTÁ-CUNDINAMARCA,CUNDINAMARCA,FACATATIVA-CUNDINAMARCA,MANUFACTURA,1427388956,50527203,533555149,217197109,316358040,21.687369161195534,3.5398342398272,40.70752749871785,9.46991198467471,15.971524858353527
165,COMODIN S.A.S,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,MANUFACTURA,1427278172,30193550,1029660587,768850523,260810064,16.267646356492303,2.1154635860289748,74.67028773434056,2.932378919928495,11.576834703740573
166,ORF S.A,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,MANUFACTURA,1422035683,9154173,1459748396,760411554,699336842,-16.990396357332987,0.6437372218879827,52.09196023668725,0.6271062208449243,1.3089790856463988
167,SUCDEN COLOMBIA SAS,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,COMERCIO,1418169129,-1266499,164135885,153102188,11033697,25.441284083783177,-0.08930521572508437,93.27770584720093,-0.7716161520681477,-11.478464561787405
168,KUEHNE NAGEL S.A.S,BOGOTÁ-CUNDINAMARCA,DISTRITO CAPITAL DE BOGOTÁ,BOGOTA D.C.,SERVICIOS,1411975604,4667327,308765215,201867240,106897975,0.4907961337829698,0.33055294912871597,65.37888019542616,1.5116103671198844,4.366150995844402
169,RENTING COLOMBIA S.A.S,ANTIOQUIA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,SERVICIOS,1405597038,29023290,2426466504,2030450204,396016300,-9.496339150754276,2.06483716281138,83.6793007714233,1.196113358752551,7.32881197061838
170,MABE COLOMBIA S.A.S,EJE CAFETERO,CALDAS,MANIZALES-CALDAS,MANUFACTURA,1401310176,44331728,773883208,406185236,367697972,12.81008894814894,3.1635913846386,52.48663258241933,5.72847782995183,12.05656037722177
